,title,ActorCD,ActorAvgP,ActorSumP,ActorMinP,ActorMaxP
8493,,20196274,656849000.0,656849000.0,656849000,656849000
8494,,20196191,1095301000.0,1095301000.0,1095301000,1095301000
8495,,20196173,3396292000.0,3396292000.0,3396292000,3396292000
8496,,20196139,3222101031.0,3222101031.0,3222101031,3222101031
8497,,20196084,2750311500.0,2750311500.0,2750311500,2750311500
8498,,20196077,2750311500.0,2750311500.0,2750311500,2750311500
8499,,20196066,2750311500.0,2750311500.0,2750311500,2750311500
8500,,20195975,3068195600.0,3068195600.0,3068195600,3068195600
8501,,20195972,2750311500.0,2750311500.0,2750311500,2750311500
8502,,20195920,1095301000.0,1095301000.0,1095301000,1095301000
8503,,20195890,830984100.0,830984100.0,830984100,830984100
8504,,20195838,470675000.0,470675000.0,470675000,470675000
8505,,20195834,2750311500.0,2750311500.0,2750311500,2750311500
8506,,20195708,271945300.0,271945300.0,271945300,271945300
8507,,20195654,1784542300.0,1784542300.0,1784542300,1784542300
8508,,20155167,479093000.0,479093000.0,479093000,479093000
8509,,20195563,357963117.0,357963117.0,357963117,357963117
8510,,10072891,3222101031.0,3222101031.0,3222101031,3222101031
8511,,20143842,842501700.0,842501700.0,842501700,842501700
8512,,20195382,292031500.0,292031500.0,292031500,292031500
8513,,20195227,2750311500.0,2750311500.0,2750311500,2750311500
8514,,20195156,271945300.0,271945300.0,271945300,271945300
8515,,20195113,470675000.0,470675000.0,470675000,470675000
8516,,20195111,3396292000.0,3396292000.0,3396292000,3396292000
8517,,20195061,470675000.0,470675000.0,470675000,470675000
8518,,20194963,620874000.0,620874000.0,620874000,620874000
8519,,20194958,620874000.0,620874000.0,620874000,620874000
8520,,20194954,1095301000.0,1095301000.0,1095301000,1095301000
8521,,20194948,470675000.0,470675000.0,470675000,470675000
8522,,20194931,656849000.0,656849000.0,656849000,656849000
8523,,20194775,3396292000.0,3396292000.0,3396292000,3396292000
8524,,20194716,284106600.0,284106600.0,284106600,284106600
8525,,20194652,3068195600.0,3068195600.0,3068195600,3068195600
8526,,20145453,2813074600.0,2813074600.0,2813074600,2813074600
8527,,20194563,2750311500.0,2750311500.0,2750311500,2750311500
8528,,20194554,284106600.0,284106600.0,284106600,284106600
8529,,20194347,284106600.0,284106600.0,284106600,284106600
8530,,20179742,285969000.0,285969000.0,285969000,285969000
8531,,20193928,1784542300.0,1784542300.0,1784542300,1784542300
8532,,20193800,271945300.0,271945300.0,271945300,271945300
8533,,20193594,1095301000.0,1095301000.0,1095301000,1095301000
8534,,20193587,3396292000.0,3396292000.0,3396292000,3396292000
8535,,20193555,1784542300.0,1784542300.0,1784542300,1784542300
8536,,20193494,470675000.0,470675000.0,470675000,470675000
8537,,20193488,3068195600.0,3068195600.0,3068195600,3068195600
8538,,20193446,3396292000.0,3396292000.0,3396292000,3396292000
8539,,10033335,297957300.0,297957300.0,297957300,297957300
8540,,20193295,620874000.0,620874000.0,620874000,620874000
8541,,20193270,271945300.0,271945300.0,271945300,271945300
8542,,20143136,1028243800.0,2056487600.0,271945300,1784542300
8543,,20193198,1095301000.0,1095301000.0,1095301000,1095301000
8544,,20193172,357963117.0,357963117.0,357963117,357963117
8545,,20125546,271945300.0,271945300.0,271945300,271945300
8546,,20192646,620874000.0,620874000.0,620874000,620874000
8547,,20192573,1784542300.0,1784542300.0,1784542300,1784542300
8548,,20192526,2750311500.0,2750311500.0,2750311500,2750311500
8549,,20192448,294259600.0,294259600.0,294259600,294259600
8550,,20192208,2750311500.0,2750311500.0,2750311500,2750311500
8551,,20191157,448189650.0,896379300.0,384800000,511579300
8552,,20113125,492376344.0,2461881720.0,264189420,712734900
8553,,20191809,511579300.0,511579300.0,511579300,511579300
8554,,10026910,2750311500.0,2750311500.0,2750311500,2750311500
8555,,10075500,1740340000.0,1740340000.0,1740340000,1740340000
8556,,10026146,465532500.0,465532500.0,465532500,465532500
8557,,10088130,459566121.0,459566121.0,459566121,459566121
8558,,10023258,297957300.0,297957300.0,297957300,297957300
8559,,20066371,2309055500.0,2309055500.0,2309055500,2309055500
8560,,20131880,967522000.0,967522000.0,967522000,967522000
8561,,10089946,1114062000.0,1114062000.0,1114062000,1114062000
8562,,10081751,2090877200.0,2090877200.0,2090877200,2090877200
8563,,20190051,620874000.0,620874000.0,620874000,620874000
8564,,20166845,1784542300.0,1784542300.0,1784542300,1784542300
8565,,20189655,3146542000.0,3146542000.0,3146542000,3146542000
8566,,10046848,532419300.0,532419300.0,532419300,532419300
8567,,10008795,1642407500.0,1642407500.0,1642407500,1642407500
8568,,20189428,347980800.0,347980800.0,347980800,347980800
8569,,10078491,493278500.0,493278500.0,493278500,493278500
8570,,10064032,392591200.0,392591200.0,392591200,392591200
8571,,10050697,663075600.0,663075600.0,663075600,663075600
8572,,10042049,297957300.0,297957300.0,297957300,297957300
8573,,20188752,2090877200.0,2090877200.0,2090877200,2090877200
8574,,20188751,2090877200.0,2090877200.0,2090877200,2090877200
8575,,10033328,392591200.0,392591200.0,392591200,392591200
8576,,10070064,748936684.0,748936684.0,748936684,748936684
8577,,10089658,310302500.0,310302500.0,310302500,310302500
8578,,20188480,367328500.0,367328500.0,367328500,367328500
8579,,20113516,1928502500.0,1928502500.0,1928502500,1928502500
8580,,10027406,1084557130.0,1084557130.0,1084557130,1084557130
8581,,10034195,748936684.0,748936684.0,748936684,748936684
8582,,10021836,2750311500.0,2750311500.0,2750311500,2750311500
8583,,20180676,1095301000.0,1095301000.0,1095301000,1095301000
8584,,10035685,640343800.0,640343800.0,640343800,640343800
8585,,10019495,636285500.0,636285500.0,636285500,636285500
8586,,10062493,2677284639.0,2677284639.0,2677284639,2677284639
8587,,20187968,2405669580.0,2405669580.0,2405669580,2405669580
8588,,10078688,465532500.0,465532500.0,465532500,465532500
8589,,10057119,340297960.0,340297960.0,340297960,340297960
8590,,10082147,340297960.0,340297960.0,340297960,340297960
8591,,10046536,1206812000.0,1206812000.0,1206812000,1206812000
8592,,20161987,2297005000.0,2297005000.0,2297005000,2297005000
8593,,10045221,884934300.0,884934300.0,884934300,884934300
8594,,20120281,1928502500.0,1928502500.0,1928502500,1928502500
8595,,10017889,2376146100.0,2376146100.0,2376146100,2376146100
8596,,10082635,369339300.0,369339300.0,369339300,369339300
8597,,20187098,1388412500.0,1388412500.0,1388412500,1388412500
8598,,20187093,811844000.0,811844000.0,811844000,811844000
8599,,20187076,1194185500.0,1194185500.0,1194185500,1194185500
8600,,20187073,811844000.0,811844000.0,811844000,811844000
8601,,20187049,1194185500.0,1194185500.0,1194185500,1194185500
8602,,20187038,1762892500.0,1762892500.0,1762892500,1762892500
8603,,20186969,1194185500.0,1194185500.0,1194185500,1194185500
8604,,20186953,2991824739.0,2991824739.0,2991824739,2991824739
8605,,20186760,1388412500.0,1388412500.0,1388412500,1388412500
8606,,20186755,1194185500.0,1194185500.0,1194185500,1194185500
8607,,20186515,811844000.0,811844000.0,811844000,811844000
8608,,20186256,1194185500.0,1194185500.0,1194185500,1194185500
8609,,20186005,811844000.0,811844000.0,811844000,811844000
8610,,20185967,1388412500.0,1388412500.0,1388412500,1388412500
8611,,20185747,811844000.0,811844000.0,811844000,811844000
8612,,20185644,2991824739.0,2991824739.0,2991824739,2991824739
8613,,20185500,2991824739.0,2991824739.0,2991824739,2991824739
8614,,10030232,1194185500.0,1194185500.0,1194185500,1194185500
8615,,20185380,656849000.0,656849000.0,656849000,656849000
8616,,20185313,315291000.0,315291000.0,315291000,315291000
8617,,20185224,2749609100.0,2749609100.0,2749609100,2749609100
8618,,20185007,739789500.0,739789500.0,739789500,739789500
8619,,20184961,285969000.0,285969000.0,285969000,285969000
8620,,10051422,1159253000.0,1159253000.0,1159253000,1159253000
8621,,20184896,604032500.0,604032500.0,604032500,604032500
8622,,10001709,2139360500.0,2139360500.0,2139360500,2139360500
8623,,20183874,315291000.0,315291000.0,315291000,315291000
8624,,10010229,655033000.0,655033000.0,655033000,655033000
8625,,10078811,2935796000.0,2935796000.0,2935796000,2935796000
8626,,20139200,2106823000.0,2106823000.0,2106823000,2106823000
8627,,20183560,495574500.0,495574500.0,495574500,495574500
8628,,20138200,1583312500.0,1583312500.0,1583312500,1583312500
8629,,20137249,1158210500.0,1158210500.0,1158210500,1158210500
8630,,20136002,2106823000.0,2106823000.0,2106823000,2106823000
8631,,10041168,2935796000.0,2935796000.0,2935796000,2935796000
8632,,20132975,847948500.0,847948500.0,847948500,847948500
8633,,20115731,1439227500.0,1439227500.0,1439227500,1439227500
8634,,10088978,291240500.0,291240500.0,291240500,291240500
8635,,20182490,2247017000.0,2247017000.0,2247017000,2247017000
8636,,20182438,255508579.0,255508579.0,255508579,255508579
8637,,20182141,1302907128.0,1302907128.0,1302907128,1302907128
8638,,20181752,285969000.0,285969000.0,285969000,285969000
8639,,20181698,604032500.0,604032500.0,604032500,604032500
8640,,20181691,488796800.0,488796800.0,488796800,488796800
8641,,20181644,2106823000.0,2106823000.0,2106823000,2106823000
8642,,20181388,240262112.0,240262112.0,240262112,240262112
8643,,20181384,739789500.0,739789500.0,739789500,739789500
8644,,10056891,739789500.0,739789500.0,739789500,739789500
8645,,10035752,2991824739.0,2991824739.0,2991824739,2991824739
8646,,20180773,739789500.0,739789500.0,739789500,739789500
8647,,20141554,515508500.0,515508500.0,515508500,515508500
8648,,20180563,1075981200.0,2151962400.0,712734900,1439227500
8649,,20180507,3443753000.0,3443753000.0,3443753000,3443753000
8650,,20180369,604032500.0,604032500.0,604032500,604032500
8651,,10072298,2106823000.0,2106823000.0,2106823000,2106823000
8652,,20180056,739789500.0,739789500.0,739789500,739789500
8653,,20179798,2405669580.0,2405669580.0,2405669580,2405669580
8654,,20179756,2949348748.0,2949348748.0,2949348748,2949348748
8655,,20179649,2452368566.0,2452368566.0,2452368566,2452368566
8656,,20179576,234535500.0,234535500.0,234535500,234535500
8657,,20179362,604032500.0,604032500.0,604032500,604032500
8658,,20179354,704635000.0,704635000.0,704635000,704635000
8659,,20179346,1095301000.0,1095301000.0,1095301000,1095301000
8660,,20179345,234535500.0,234535500.0,234535500,234535500
8661,,20179344,1614867156.0,1614867156.0,1614867156,1614867156
8662,,20179328,1614867156.0,1614867156.0,1614867156,1614867156
8663,,10047106,1159253000.0,1159253000.0,1159253000,1159253000
8664,,10078469,601853500.0,601853500.0,601853500,601853500
8665,,10063953,1219746000.0,1219746000.0,1219746000,1219746000
8666,,20179247,604032500.0,604032500.0,604032500,604032500
8667,,20179230,704635000.0,704635000.0,704635000,704635000
8668,,20179221,2358629601.0,2358629601.0,2358629601,2358629601
8669,,20179220,604032500.0,604032500.0,604032500,604032500
8670,,20179092,2452368566.0,2452368566.0,2452368566,2452368566
8671,,20179066,1538400500.0,1538400500.0,1538400500,1538400500
8672,,20179059,2358629601.0,2358629601.0,2358629601,2358629601
8673,,10063686,3333808000.0,3333808000.0,3333808000,3333808000
8674,,10087637,285182500.0,285182500.0,285182500,285182500
8675,,10053158,2108596800.0,2108596800.0,2108596800,2108596800
8676,,10091075,601853500.0,601853500.0,601853500,601853500
8677,,10018193,2108596800.0,2108596800.0,2108596800,2108596800
8678,,10086965,1159253000.0,1159253000.0,1159253000,1159253000
8679,,10031698,251176500.0,251176500.0,251176500,251176500
8680,,10051289,2886902500.0,2886902500.0,2886902500,2886902500
8681,,10000737,1913087600.0,1913087600.0,1913087600,1913087600
8682,,10008535,251176500.0,251176500.0,251176500,251176500
8683,,20178582,439840592.0,439840592.0,439840592,439840592
8684,,10070491,363098800.0,363098800.0,363098800,363098800
8685,,10039305,821271100.0,821271100.0,821271100,821271100
8686,,10035501,842501700.0,842501700.0,842501700,842501700
8687,,10036912,1502899800.0,3005799600.0,781692500,2224107100
8688,,20124850,746323500.0,746323500.0,746323500,746323500
8689,,20111241,746323500.0,746323500.0,746323500,746323500
8690,,10060147,2834514800.0,2834514800.0,2834514800,2834514800
8691,,10060597,2834514800.0,2834514800.0,2834514800,2834514800
8692,,20178081,1215167500.0,1215167500.0,1215167500,1215167500
8693,,10039749,1201963479.0,1201963479.0,1201963479,1201963479
8694,,10090973,369339300.0,369339300.0,369339300,369339300
8695,,10016571,297957300.0,297957300.0,297957300,297957300
8696,,10036176,369339300.0,369339300.0,369339300,369339300
8697,,10001586,369339300.0,369339300.0,369339300,369339300
8698,,10052450,227941500.0,227941500.0,227941500,227941500
8699,,20173900,227941500.0,227941500.0,227941500,227941500
8700,,10015562,3460460230.0,3460460230.0,3460460230,3460460230
8701,,10016955,1534151500.0,1534151500.0,1534151500,1534151500
8702,,10047321,2500814949.0,2500814949.0,2500814949,2500814949
8703,,10045493,2090877200.0,2090877200.0,2090877200,2090877200
8704,,10052829,459566121.0,459566121.0,459566121,459566121
8705,,10033270,2750311500.0,2750311500.0,2750311500,2750311500
8706,,10075291,3333808000.0,3333808000.0,3333808000,3333808000
8707,,20165086,1927358500.0,1927358500.0,1927358500,1927358500
8708,,10049510,495574500.0,495574500.0,495574500,495574500
8709,,10037658,297957300.0,297957300.0,297957300,297957300
8710,,10077548,297957300.0,297957300.0,297957300,297957300
8711,,10006871,297957300.0,297957300.0,297957300,297957300
8712,,10007129,297957300.0,297957300.0,297957300,297957300
8713,,10064638,2090877200.0,2090877200.0,2090877200,2090877200
8714,,10052290,3333808000.0,3333808000.0,3333808000,3333808000
8715,,10035927,1738293033.0,1738293033.0,1738293033,1738293033
8716,,10002752,993321176.0,993321176.0,993321176,993321176
8717,,10056081,391554441.0,391554441.0,391554441,391554441
8718,,10020302,655033000.0,655033000.0,655033000,655033000
8719,,10082628,1740340000.0,1740340000.0,1740340000,1740340000
8720,,10070023,251176500.0,251176500.0,251176500,251176500
8721,,10079797,2789824500.0,2789824500.0,2789824500,2789824500
8722,,10057338,2865110500.0,2865110500.0,2865110500,2865110500
8723,,10005462,273384900.0,273384900.0,273384900,273384900
8724,,10039400,2108596800.0,2108596800.0,2108596800,2108596800
8725,,10032261,3283310800.0,3283310800.0,3283310800,3283310800
8726,,20164401,311840500.0,311840500.0,311840500,311840500
8727,,10024903,2834514800.0,2834514800.0,2834514800,2834514800
8728,,10066559,3122965500.0,3122965500.0,3122965500,3122965500
8729,,10041187,1220941000.0,1220941000.0,1220941000,1220941000
8730,,10089884,663075600.0,663075600.0,663075600,663075600
8731,,20169326,476386500.0,476386500.0,476386500,476386500
8732,,10054260,3215588500.0,3215588500.0,3215588500,3215588500
8733,,10069538,3122965500.0,3122965500.0,3122965500,3122965500
8734,,20129732,3215588500.0,3215588500.0,3215588500,3215588500
8735,,10049665,1114062000.0,1114062000.0,1114062000,1114062000
8736,,10039193,3460460230.0,3460460230.0,3460460230,3460460230
8737,,20164073,361431100.0,361431100.0,361431100,361431100
8738,,20127585,2296093000.0,2296093000.0,2296093000,2296093000
8739,,10041185,1651122533.0,1651122533.0,1651122533,1651122533
8740,,20130323,2862391500.0,2862391500.0,2862391500,2862391500
8741,,10030434,465532500.0,465532500.0,465532500,465532500
8742,,20113244,1642407500.0,1642407500.0,1642407500,1642407500
8743,,10040290,594082500.0,594082500.0,594082500,594082500
8744,,20133623,563168072.0,1126336144.0,380012644,746323500
8745,,20133639,2886902500.0,2886902500.0,2886902500,2886902500
8746,,10035665,584030000.0,1168060000.0,389374500,778685500
8747,,20133978,1185999000.0,1185999000.0,1185999000,1185999000
8748,,10087510,1536243500.0,3072487000.0,1430079500,1642407500
8749,,20166940,696954300.0,696954300.0,696954300,696954300
8750,,20133641,1172970000.0,1172970000.0,1172970000,1172970000
8751,,10065880,572684650.0,1145369300.0,372281300,773088000
8752,,10061934,2224107100.0,2224107100.0,2224107100,2224107100
8753,,10058506,2296093000.0,2296093000.0,2296093000,2296093000
8754,,10029166,594082500.0,594082500.0,594082500,594082500
8755,,20154014,311840500.0,311840500.0,311840500,311840500
8756,,10058083,594082500.0,594082500.0,594082500,594082500
8757,,10053980,2862391500.0,2862391500.0,2862391500,2862391500
8758,,10050779,1795734500.0,1795734500.0,1795734500,1795734500
8759,,10005697,594082500.0,594082500.0,594082500,594082500
8760,,10049829,1738293033.0,1738293033.0,1738293033,1738293033
8761,,20111495,594082500.0,594082500.0,594082500,594082500
8762,,20133925,952555500.0,952555500.0,952555500,952555500
8763,,20133848,1740340000.0,1740340000.0,1740340000,1740340000
8764,,10028826,1517889500.0,1517889500.0,1517889500,1517889500
8765,,10004032,594082500.0,594082500.0,594082500,594082500
