title,ActorCD,ActorAvgP,ActorSumP,ActorMinP,ActorMaxP
,20254414,27248705990,27248705990,27248705990,27248705990
,20158232,4472539265,8945078530,3357912530,5587166000
,20254159,32757008091,65514016181,4243936350,61270079831
,20294104,50510565168,50510565168,50510565168,50510565168
,20195618,11786942306,47147769225,3541402400,17718699499
,20294116,11783109998,11783109998,11783109998,11783109998
,20294099,26934238849,53868477698,3357912530,50510565168
,20152098,17439515682,87197578409,2191787000,50510565168
,20112263,5733780870,1.08942E+11,230047000,20483051393
,20265812,21172067233,42344134466,6276963402,36067171064
,20222226,16013385402,96080312412,1725990153,61270079831
,20294036,10653271160,10653271160,10653271160,10653271160
,20289173,31951457048,95854371144,961785460,50510565168
,20195049,31206321774,1.24825E+11,9111748087,44395967609
,20293607,56322098349,56322098349,56322098349,56322098349
,20293156,3930219264,3930219264,3930219264,3930219264
,20293150,50510565168,50510565168,50510565168,50510565168
,20293109,8737864643,8737864643,8737864643,8737864643
,20292930,5496761279,10993522558,3319505433,7674017125
,20292653,50510565168,50510565168,50510565168,50510565168
,20292549,50510565168,50510565168,50510565168,50510565168
,20292537,50510565168,50510565168,50510565168,50510565168
,10060469,31225419792,31225419792,31225419792,31225419792
,10050781,7359209488,66232885391,842501700,27248705990
,20159532,50510565168,50510565168,50510565168,50510565168
,20291839,3930219264,3930219264,3930219264,3930219264
,20291765,11783109998,11783109998,11783109998,11783109998
,20220093,17718699499,17718699499,17718699499,17718699499
,20291569,2396345442,14378072654,218173300,6276963402
,20228232,18728592694,56185778083,12309164568,31225419792
,20291374,9739662144,9739662144,9739662144,9739662144
,20291389,95868830649,95868830649,95868830649,95868830649
,20249709,29908455627,89725366882,1260533864,44395967609
,20139269,19221300524,57663901572,1699031500,50510565168
,20139117,20384930923,40769861846,616132846,40153729000
,20186167,13185265149,1.05482E+11,2879121115,39380162179
,20135387,20051238691,60153716072,4188846000,50510565168
,20291213,10653271160,10653271160,10653271160,10653271160
,20133264,5791107937,28955539685,359247800,17718699499
,20248451,33039368059,99118104178,10653271160,44395967609
,20227748,37150421078,74300842155,23790276987,50510565168
,20158628,31296833087,1.87781E+11,2677284639,82871781800
,20209686,28194417815,2.25555E+11,2749609100,105169264250
,20158107,13689978000,27379956000,6383653500,20996302500
,20291159,3930219264,3930219264,3930219264,3930219264
,20110633,22559020519,67677061556,5478113500,50510565168
,20229487,26378757754,52757515507,2246950339,50510565168
,20211007,20314394377,81257577509,3357912530,44382020516
,20291136,50510565168,50510565168,50510565168,50510565168
,20290732,9739662144,9739662144,9739662144,9739662144
,20290731,18094175795,18094175795,18094175795,18094175795
,20290708,10494768945,10494768945,10494768945,10494768945
,20290435,6284384515,12568769030,2829106886,9739662144
,20231786,14413002195,57652008780,359247800,43488814535
,20290450,19266319637,19266319637,19266319637,19266319637
,20127912,18936375056,1.13618E+11,2991824739,66007533500
,20290426,18094175795,18094175795,18094175795,18094175795
,20196170,11688382888,11688382888,11688382888,11688382888
,20290401,5054757395,5054757395,5054757395,5054757395
,20186308,18343498419,1.28404E+11,993321176,44382020516
,20290415,12651193723,12651193723,12651193723,12651193723
,20290393,11572981334,23145962668,10494768945,12651193723
,20165072,8121846450,32487385798,993321176,11727860300
,20290366,1847107020,3694214040,1020724600,2673489440
,20165029,11688465619,11688465619,11688465619,11688465619
,20224273,15031776511,30063553022,7674017125,22389535897
,20290371,26028018821,52056037641,7674017125,44382020516
,20224226,24304401947,97217607786,10494768945,43488814535
,20290352,10956621835,10956621835,10956621835,10956621835
,10056869,12651193723,12651193723,12651193723,12651193723
,20290337,23790276987,23790276987,23790276987,23790276987
,20186250,11021167098,22042334195,3948158400,18094175795
,20254790,10113303570,20226607140,9731838195,10494768945
,20290258,18094175795,18094175795,18094175795,18094175795
,20290257,19266319637,19266319637,19266319637,19266319637
,20181230,7674017125,7674017125,7674017125,7674017125
,20256373,9739662144,9739662144,9739662144,9739662144
,20290223,12651193723,12651193723,12651193723,12651193723
,20290222,44382020516,44382020516,44382020516,44382020516
,20290195,9072737842,9072737842,9072737842,9072737842
,10042209,9471138230,9471138230,9471138230,9471138230
,20290070,43488814535,43488814535,43488814535,43488814535
,20254413,22339988908,44679977816,297957300,44382020516
,20223877,8737864643,8737864643,8737864643,8737864643
,20231670,38003756485,76007512969,20143992587,55863520382
,20186197,22596932258,45193864516,811844000,44382020516
,20195626,55189526475,1.10379E+11,14510222300,95868830649
,20289614,18094175795,18094175795,18094175795,18094175795
,20186161,12333110882,12333110882,12333110882,12333110882
,20154472,23404159984,46808319968,3319505433,43488814535
,20223753,8986080609,26958241827,993321176,22389535897
,20154270,17899661044,35799322087,15655329500,20143992587
,20195567,24699689016,98798756062,594260900,44395967609
,20151292,8745106457,34980425826,1846581582,17797131500
,20231906,10354579300,31063737899,1590807200,22209675300
,20289576,44382020516,44382020516,44382020516,44382020516
,20181064,10494768945,10494768945,10494768945,10494768945
,20223140,4970105543,9940211086,993321176,8946889910
,20289563,18094175795,18094175795,18094175795,18094175795
,20232324,11990707878,11990707878,11990707878,11990707878
,20289521,7674017125,7674017125,7674017125,7674017125
,20289532,11731749010,23463498020,3319505433,20143992587
,20289489,44382020516,44382020516,44382020516,44382020516
,20289378,10956621835,10956621835,10956621835,10956621835
,20289312,44382020516,44382020516,44382020516,44382020516
,20289311,20143992587,20143992587,20143992587,20143992587
,20289285,20143992587,20143992587,20143992587,20143992587
,20289249,21393452647,21393452647,21393452647,21393452647
,20172740,10341783083,10341783083,10341783083,10341783083
,20289176,19266319637,19266319637,19266319637,19266319637
,20289170,43488814535,43488814535,43488814535,43488814535
,20289137,12185569599,24371139197,6276963402,18094175795
,20289133,27143713669,54287427338,9905406822,44382020516
,10054519,21809901569,1.52669E+11,599122500,82871781800
,20239907,6276963402,6276963402,6276963402,6276963402
,20289019,43488814535,43488814535,43488814535,43488814535
,20152525,15628513758,31257027515,11990707878,19266319637
,20198807,91676201874,2.75029E+11,6276963402,135753322310
,20253515,3540442459,7080884918,1846581582,5234303336
,20111474,9115381994,18230763987,3306109500,14924654487
,20288818,9739662144,9739662144,9739662144,9739662144
,20288764,10956621835,10956621835,10956621835,10956621835
,20288783,6276963402,6276963402,6276963402,6276963402
,20288781,7674017125,7674017125,7674017125,7674017125
,20288702,19266319637,19266319637,19266319637,19266319637
,20288694,10956621835,10956621835,10956621835,10956621835
,20288657,20143992587,20143992587,20143992587,20143992587
,20185889,23072456508,46144913016,1762892500,44382020516
,20288301,44382020516,44382020516,44382020516,44382020516
,20232288,7387086869,7387086869,7387086869,7387086869
,20288136,18094175795,18094175795,18094175795,18094175795
,20288040,9739662144,9739662144,9739662144,9739662144
,20288012,20143992587,20143992587,20143992587,20143992587
,20287876,6276963402,6276963402,6276963402,6276963402
,20287805,10494768945,10494768945,10494768945,10494768945
,20287802,9739662144,9739662144,9739662144,9739662144
,20287800,20844488409,20844488409,20844488409,20844488409
,20287856,6997970696,20993912089,759481000,10494768945
,20287796,44382020516,44382020516,44382020516,44382020516
,20287809,9739662144,9739662144,9739662144,9739662144
,20287744,63783051326,63783051326,63783051326,63783051326
,20128312,6372190018,12744380035,2991824739,9752555296
,20258950,23448498200,70345494599,6276963402,43488814535
,20287656,6276963402,6276963402,6276963402,6276963402
,20287564,20143992587,20143992587,20143992587,20143992587
,20197672,28948891659,57897783318,13515762802,44382020516
,20287540,70125425583,1.40251E+11,44382020516,95868830649
,20228210,54082535921,1.08165E+11,44382020516,63783051326
,20287487,10494768945,10494768945,10494768945,10494768945
,20287531,9905406822,9905406822,9905406822,9905406822
,20287489,18094175795,18094175795,18094175795,18094175795
,20287333,7674017125,7674017125,7674017125,7674017125
,20287332,20143992587,20143992587,20143992587,20143992587
,20287229,20143992587,20143992587,20143992587,20143992587
,20287050,21375287492,21375287492,21375287492,21375287492
,20286916,43488814535,43488814535,43488814535,43488814535
,20286910,44382020516,44382020516,44382020516,44382020516
,20286870,20143992587,20143992587,20143992587,20143992587
,20286796,5054757395,5054757395,5054757395,5054757395
,20286759,9905406822,9905406822,9905406822,9905406822
,20183927,11403861019,22807722037,3541402400,19266319637
,20286794,7674017125,7674017125,7674017125,7674017125
,20286723,7674017125,7674017125,7674017125,7674017125
,20138782,2674332424,10697329694,304884500,5149571612
,20286702,12651193723,12651193723,12651193723,12651193723
,20183253,36067939455,1.44272E+11,3319505433,77319445264
,20286645,7674017125,7674017125,7674017125,7674017125
,20286669,10956621835,10956621835,10956621835,10956621835
,20193134,5453156369,21812625475,350293300,17718699499
,20286650,20143992587,20143992587,20143992587,20143992587
,20286589,44382020516,44382020516,44382020516,44382020516
,20110720,25192224314,1.25961E+11,297957300,98463522781
,20193110,23926680919,47853361837,3471341321,44382020516
,20286500,10956621835,10956621835,10956621835,10956621835
,20286497,20143992587,20143992587,20143992587,20143992587
,20286317,10956621835,10956621835,10956621835,10956621835
,20286350,9739662144,9739662144,9739662144,9739662144
,20286349,44382020516,44382020516,44382020516,44382020516
,20286217,95868830649,95868830649,95868830649,95868830649
,20286230,44382020516,44382020516,44382020516,44382020516
,20286110,6276963402,6276963402,6276963402,6276963402
,20285972,95868830649,95868830649,95868830649,95868830649
,20132409,19408748443,1.35861E+11,976008100,88908642769
,20248412,8609950909,17219901818,993321176,16226580642
,20217866,11019654018,55098270089,748936684,43488814535
,20280869,20844488409,20844488409,20844488409,20844488409
,20177940,19812241100,1.18873E+11,3584851500,47102707500
,20189237,8634096450,51804578701,1762892500,23831958600
,20283550,4999149100,4999149100,4999149100,4999149100
,20202246,19514819809,39029639618,13489904632,25539734986
,20254033,3130085658,6260171315,2879121115,3381050200
,10061614,6691606629,20074819888,2879121115,13181626500
,20282689,6875771560,20627314679,884934300,15374798000
,20282509,20800916128,20800916128,20800916128,20800916128
,20281649,6481379657,6481379657,6481379657,6481379657
,20279349,10341783083,10341783083,10341783083,10341783083
,10003728,20530414823,1.43713E+11,1913087600,91431950670
,10086945,4606677600,9213355200,4326582400,4886772800
,20157462,13824815428,96773707994,439400000,44395967609
,10049864,25539734986,25539734986,25539734986,25539734986
,20281190,27248705990,27248705990,27248705990,27248705990
,20281189,27248705990,27248705990,27248705990,27248705990
,20125838,6534901655,45744311586,3360045489,11990707878
,20279330,10341783083,10341783083,10341783083,10341783083
,20208626,21012559829,2.10126E+11,844714600,95868830649
,10061873,8139421886,56975953200,465532500,26119699000
,10035775,26660334264,1.33302E+11,243405000,66372140706
,20163035,25489265997,2.03914E+11,2750311500,88908642769
,10001669,5902350343,23609401372,3443753000,11515559845
,10067476,14794477000,44383431000,311840500,40328508500
,20280110,3978495129,3978495129,3978495129,3978495129
,20280109,3978495129,3978495129,3978495129,3978495129
,10066805,9565299857,1.53045E+11,392591200,26119699000
,10007486,4646421433,13939264300,1123934000,11664597600
,10028886,20392518000,20392518000,20392518000,20392518000
,10004577,17279364287,1.55514E+11,844714600,43484892913
,10028603,41107906500,82215813000,1190809000,81025004000
,20279329,30661997206,1.5331E+11,599122500,56445023256
,20279249,5018809722,10037619444,297957300,9739662144
,20186700,7010197126,7010197126,7010197126,7010197126
,10030295,3837152000,3837152000,3837152000,3837152000
,10050144,8295212750,16590425500,595238500,15995187000
,10055399,22056966500,22056966500,22056966500,22056966500
,20134463,11220408500,11220408500,11220408500,11220408500
,10066745,7099130143,49693911000,3309177500,13200412500
,20143233,7021260391,21063781173,1246200228,10494768945
,20277569,14293019085,71465095425,599122500,43488814535
,10055414,11363125776,3.52257E+11,531276500,44092710000
,10029636,1998758263,15990066105,217973600,8096052500
,10058906,22725558236,68176674709,11765293500,35566892800
,10078840,21393452647,21393452647,21393452647,21393452647
,20171680,4732531160,9465062319,1020724600,8444337719
,20181573,7089973250,14179946500,5858771500,8321175000
,20163336,2066209750,12397258500,217973600,7024070500
,10062378,36420653029,1.45683E+11,5234303336,115706188137
,20218482,6134691926,18404075779,2956397623,8060591287
,20191086,13343743960,40031231879,5054757395,23563705686
,10063927,27248705990,54497411980,27248705990,27248705990
,20132268,3926917300,3926917300,3926917300,3926917300
